match,player,emg_mean,emg_std,facial_skin_temperature_mean,facial_skin_temperature_std,gsr_mean,gsr_std,heart_rate_mean,heart_rate_std,imu_chair_back_mean,imu_chair_back_std,imu_chair_seat_mean,imu_chair_seat_std,imu_left_hand_mean,imu_left_hand_std,imu_right_hand_mean,imu_right_hand_std,report_role,report_performance_evaluation,report_performance_evaluation_teammates,report_mental_load,report_sensing_system_disturbance,spo2_mean,spo2_std,eeg_band_power_mean,eeg_band_power_std,eeg_metrics_mean,eeg_metrics_std,eye_tracker_mean,eye_tracker_std,imu_head_mean,imu_head_std,keyboard_mean,keyboard_std,mouse_mean,mouse_std,player_id,team,hours_played,best_rank_achieved,rank_season_9,dominant_hand,emg_gsr_ratio,heart_emg_ratio,gsr_spo2_diff
match_12,player_3,156.00151852645305,90.51935448671412,,,29280.94403710216,1829.3578322842627,269.55540882546,132.88295999769505,52.11970035776844,15.61295504093313,17.823093197155323,18.069124535229626,38.92971096220219,17.661536978980003,26.647058786469387,15.41015624550054,mid,5.0,5.0,1.0,yes,276.1810092672658,131.03627693905227,110.67786902564941,133.84762422015885,65.4907383662849,37.09266030146734,556.7026253073276,281.2758152675661,113.2533661347284,65.52652817114627,226.89403221365637,131.46649979180822,556.5329637263097,385.4979625252656,3,pros,10000,master,master,right,0.005327748938813391,1.7279024566151853,29004.763027834895
match_12,player_4,156.2568789625985,89.7492804793987,252.83507587024235,130.09737101008668,12870.751647408702,1072.1586682456018,258.7361502466554,133.31500733101788,33.06984174408938,15.49276749073651,51.777324690895995,15.488360695108167,30.523576362162803,17.585169375408494,40.39689897358771,16.543286254508917,jungle,4.0,5.0,5.0,no,273.98406392531433,131.24722890159055,33.403295335029526,15.99666708649755,81.87854564366499,27.719266341642243,267.3098287016041,185.13502987535864,142.2480288966118,48.80366716584505,226.92283865638765,131.42096199337885,844.7631059153565,590.179378935843,4,amateurs,415,gold,gold,right,0.012140462595431837,1.6558384520962295,12596.767583483388
match_12,player_4,156.2568789625985,89.7492804793987,252.83507587024235,130.09737101008668,12870.751647408702,1072.1586682456018,258.7361502466554,133.31500733101788,33.06984174408938,15.49276749073651,51.777324690895995,15.488360695108167,30.523576362162803,17.585169375408494,40.39689897358771,16.543286254508917,jungle,4.0,5.0,5.0,no,273.98406392531433,131.24722890159055,33.403295335029526,15.99666708649755,81.87854564366499,27.719266341642243,267.3098287016041,185.13502987535864,142.2480288966118,48.80366716584505,226.92283865638765,131.42096199337885,844.7631059153565,590.179378935843,4,pros,7000,diamond,diamond,right,0.012140462595431837,1.6558384520962295,12596.767583483388
match_13,player_0,354.02282306458756,204.5413012425702,540.4026689333251,301.57266234582505,19864.87911971159,1955.1234737125,566.0787773186127,304.40509834437563,85.89856036968993,35.74077543767957,82.9970838121133,35.72050775300653,80.42520440838902,36.60470342717198,69.14597967100445,37.43801537914641,adc,3.0,4.0,4.0,no,572.345047325279,302.9047803311573,,,,,1000.5568934756224,301.54307986521127,,,523.101472872849,302.48301413957944,970.3247786490052,575.9177546728239,0,amateurs,336,gold,gold,right,0.017821544289966258,1.5989894968335088,19292.534072386312
match_13,player_0,354.02282306458756,204.5413012425702,540.4026689333251,301.57266234582505,19864.87911971159,1955.1234737125,566.0787773186127,304.40509834437563,85.89856036968993,35.74077543767957,82.9970838121133,35.72050775300653,80.42520440838902,36.60470342717198,69.14597967100445,37.43801537914641,adc,3.0,4.0,4.0,no,572.345047325279,302.9047803311573,,,,,1000.5568934756224,301.54307986521127,,,523.101472872849,302.48301413957944,970.3247786490052,575.9177546728239,0,pros,5000,diamond,diamond,left,0.017821544289966258,1.5989894968335088,19292.534072386312
match_13,player_1,354.91961717194084,208.8850941242534,,,26129.416315134942,3771.664207086815,562.5028146872146,305.47787891804165,68.96434024858556,35.72877967681344,84.43628944554143,35.728089471773316,67.9216090064391,37.11336742306905,69.38068857711141,37.427891540270686,top,3.0,3.0,3.0,a little bit,571.9364398887637,301.61013389551346,50.80187799284238,25.335867630375066,159.3658517914514,80.63706655685972,,,278.00247552837703,141.32812421024556,522.8963312619503,302.3262814192328,875.6818453825612,529.2207780350615,1,amateurs,1200,gold,gold,right,0.01358314372115452,1.5848738302617864,25557.47987524618
match_13,player_1,354.91961717194084,208.8850941242534,,,26129.416315134942,3771.664207086815,562.5028146872146,305.47787891804165,68.96434024858556,35.72877967681344,84.43628944554143,35.728089471773316,67.9216090064391,37.11336742306905,69.38068857711141,37.427891540270686,top,3.0,3.0,3.0,a little bit,571.9364398887637,301.61013389551346,50.80187799284238,25.335867630375066,159.3658517914514,80.63706655685972,,,278.00247552837703,141.32812421024556,522.8963312619503,302.3262814192328,875.6818453825612,529.2207780350615,1,pros,6000,diamond,diamond,right,0.01358314372115452,1.5848738302617864,25557.47987524618
match_13,player_2,353.4021949840235,203.01259648861262,534.8612659519501,298.7455061118434,18513.918782705507,817.0753399136945,549.4511992506393,295.4518278186167,86.37575158185388,35.74339641879227,77.58104279499095,35.754390092423336,70.16499111033988,39.068538370984776,70.05726375297519,42.483655275757684,mid,3.0,4.0,5.0,a little bit,571.2699217741329,301.54765241387906,50.03329207013166,30.785861164147768,159.14945789193433,80.60457272273372,784.87500167924,419.5631767057125,277.9936753194569,141.35585035759772,523.3700555688337,302.98304867227415,1005.7600876355476,559.0844371378504,2,amateurs,1000,platinum,platinum,right,0.01908845982921024,1.5547475524896817,17942.648860931375
match_13,player_2,353.4021949840235,203.01259648861262,534.8612659519501,298.7455061118434,18513.918782705507,817.0753399136945,549.4511992506393,295.4518278186167,86.37575158185388,35.74339641879227,77.58104279499095,35.754390092423336,70.16499111033988,39.068538370984776,70.05726375297519,42.483655275757684,mid,3.0,4.0,5.0,a little bit,571.2699217741329,301.54765241387906,50.03329207013166,30.785861164147768,159.14945789193433,80.60457272273372,784.87500167924,419.5631767057125,277.9936753194569,141.35585035759772,523.3700555688337,302.98304867227415,1005.7600876355476,559.0844371378504,2,pros,5000,diamond,diamond,right,0.01908845982921024,1.5547475524896817,17942.648860931375
match_13,player_3,353.52334539550617,210.67796338830132,,,25099.329032049256,1393.0135928661416,571.161965192541,306.91089166486796,85.32952925005054,35.85144037060522,64.69030333484578,45.36041375503246,72.98286043021496,38.068245151988116,61.470588235294116,35.515530985422004,support,4.0,3.0,2.0,yes,571.7328450051657,302.9185957050585,49.278439208641174,29.87123448874034,149.3291953620274,85.74868429375513,878.4715993307378,429.69946771366205,261.25383516337644,150.97405973213756,522.9949659416826,302.6117970590961,919.1907057393349,560.1495834295557,3,amateurs,400,no_rank,no_rank,right,0.014084971950047282,1.615627287465056,24527.59618704409
match_13,player_3,353.52334539550617,210.67796338830132,,,25099.329032049256,1393.0135928661416,571.161965192541,306.91089166486796,85.32952925005054,35.85144037060522,64.69030333484578,45.36041375503246,72.98286043021496,38.068245151988116,61.470588235294116,35.515530985422004,support,4.0,3.0,2.0,yes,571.7328450051657,302.9185957050585,49.278439208641174,29.87123448874034,149.3291953620274,85.74868429375513,878.4715993307378,429.69946771366205,261.25383516337644,150.97405973213756,522.9949659416826,302.6117970590961,919.1907057393349,560.1495834295557,3,pros,10000,master,master,right,0.014084971950047282,1.615627287465056,24527.59618704409
match_13,player_4,354.7352976941661,216.02647949434308,,,13499.158331180393,885.0718040829945,557.8123832873679,305.5644639388883,68.58107162080118,35.687307147911284,87.48739837606173,35.67235307225179,68.60362799522507,38.04165286092313,77.12086923578768,43.71080588440766,jungle,5.0,5.0,4.0,no,571.4829070335337,301.79521874289924,57.46436387826149,30.750946522141813,158.93036486640932,80.63583759244136,417.4507673872422,282.18575537280003,277.9952886463548,141.32574203482042,522.994039794455,302.5130950353293,1392.3869347811922,827.9617695735582,4,amateurs,415,gold,gold,right,0.02627832706047452,1.5724749844200987,12927.675424146859
match_13,player_4,354.7352976941661,216.02647949434308,,,13499.158331180393,885.0718040829945,557.8123832873679,305.5644639388883,68.58107162080118,35.687307147911284,87.48739837606173,35.67235307225179,68.60362799522507,38.04165286092313,77.12086923578768,43.71080588440766,jungle,5.0,5.0,4.0,no,571.4829070335337,301.79521874289924,57.46436387826149,30.750946522141813,158.93036486640932,80.63583759244136,417.4507673872422,282.18575537280003,277.9952886463548,141.32574203482042,522.994039794455,302.5130950353293,1392.3869347811922,827.9617695735582,4,pros,7000,diamond,diamond,right,0.02627832706047452,1.5724749844200987,12927.675424146859
match_14,player_0,333.62726913525694,192.06931686231417,88.81083371290545,40.01617441940325,14732.429814714835,1733.523250883376,105.5707402686538,36.97836220562545,83.18943319315999,34.982157161858794,80.47941843879671,33.88099807002309,74.43780305018976,38.93886314844016,69.90341779365004,40.79020685761937,mid,2.0,3.0,3.0,a little bit,543.8055392459182,285.24485394872204,,,,,847.2892092088599,447.27244671755653,,,494.1005345394737,285.85884919026836,850.9327063831541,554.8919471847815,0,amateurs,336,gold,gold,right,0.022645773528775434,0.31643318672917237,14188.624275468916
match_14,player_0,333.62726913525694,192.06931686231417,88.81083371290545,40.01617441940325,14732.429814714835,1733.523250883376,105.5707402686538,36.97836220562545,83.18943319315999,34.982157161858794,80.47941843879671,33.88099807002309,74.43780305018976,38.93886314844016,69.90341779365004,40.79020685761937,mid,2.0,3.0,3.0,a little bit,543.8055392459182,285.24485394872204,,,,,847.2892092088599,447.27244671755653,,,494.1005345394737,285.85884919026836,850.9327063831541,554.8919471847815,0,pros,5000,diamond,diamond,left,0.022645773528775434,0.31643318672917237,14188.624275468916
match_14,player_1,335.5124590529437,196.23755496785316,510.1533982931354,284.8824303174942,20154.700316418588,2374.843199776064,536.3174176135127,288.01486287590006,65.86855230059095,34.092831593073846,80.89568858500151,34.02756970700664,63.71669889800164,37.829604014077724,63.43028064851063,36.54426837590676,support,4.0,3.0,1.0,a little bit,543.2045409457918,285.8739246201581,47.15635060506945,19.01522016320005,163.56957407465916,61.86733175518459,,,285.1513588680173,109.22300321872444,494.3049721659919,285.97108353938245,732.0359165427393,455.08163377985034,1,amateurs,1200,gold,gold,right,0.016646859232284338,1.5985022360388108,19611.495775472795
match_14,player_1,335.5124590529437,196.23755496785316,510.1533982931354,284.8824303174942,20154.700316418588,2374.843199776064,536.3174176135127,288.01486287590006,65.86855230059095,34.092831593073846,80.89568858500151,34.02756970700664,63.71669889800164,37.829604014077724,63.43028064851063,36.54426837590676,support,4.0,3.0,1.0,a little bit,543.2045409457918,285.8739246201581,47.15635060506945,19.01522016320005,163.56957407465916,61.86733175518459,,,285.1513588680173,109.22300321872444,494.3049721659919,285.97108353938245,732.0359165427393,455.08163377985034,1,pros,6000,diamond,diamond,right,0.016646859232284338,1.5985022360388108,19611.495775472795
match_14,player_2,335.02016624522287,194.2926637097312,510.9911240892769,285.06153603905506,8588.002748484618,779.272700233373,534.1872433876254,287.55362093718907,61.74330390975814,38.45911435786588,75.60342896613727,34.40207506976218,58.05876817051989,33.54698849747081,64.41520518400857,37.233684509881236,top,2.0,3.0,4.0,a little bit,543.6687218129025,284.9851275448944,287.2824831120816,99.07669552119526,162.96474169102822,62.0510960800422,343.21150136377884,276.17992727344335,285.1104733824954,109.23661561061373,494.2809495192308,285.87960398286407,718.101196737326,469.1763665034211,2,amateurs,1000,platinum,platinum,right,0.03901025372463091,1.5944927965981799,8044.334026671715
match_14,player_2,335.02016624522287,194.2926637097312,510.9911240892769,285.06153603905506,8588.002748484618,779.272700233373,534.1872433876254,287.55362093718907,61.74330390975814,38.45911435786588,75.60342896613727,34.40207506976218,58.05876817051989,33.54698849747081,64.41520518400857,37.233684509881236,top,2.0,3.0,4.0,a little bit,543.6687218129025,284.9851275448944,287.2824831120816,99.07669552119526,162.96474169102822,62.0510960800422,343.21150136377884,276.17992727344335,285.1104733824954,109.23661561061373,494.2809495192308,285.87960398286407,718.101196737326,469.1763665034211,2,pros,5000,diamond,diamond,right,0.03901025372463091,1.5944927965981799,8044.334026671715
match_14,player_3,333.303940796734,194.015124481002,511.5904509336437,284.5470074477606,8792.133417064908,829.9191870270934,,,81.88554074699142,40.02347422844491,55.14515413457334,43.59277970707609,73.57639429740615,38.74165878964999,58.05881995906026,33.54584163103725,jungle,4.0,2.0,2.0,yes,542.7528755792467,286.0472963700507,,,,,768.5447053935167,411.11753862713726,,,494.22751138663966,285.8085582579816,725.3263266055955,502.0047524129902,3,amateurs,400,no_rank,no_rank,right,0.03790933610173673,,8249.380541485662
match_14,player_3,333.303940796734,194.015124481002,511.5904509336437,284.5470074477606,8792.133417064908,829.9191870270934,,,81.88554074699142,40.02347422844491,55.14515413457334,43.59277970707609,73.57639429740615,38.74165878964999,58.05881995906026,33.54584163103725,jungle,4.0,2.0,2.0,yes,542.7528755792467,286.0472963700507,,,,,768.5447053935167,411.11753862713726,,,494.22751138663966,285.8085582579816,725.3263266055955,502.0047524129902,3,pros,10000,master,master,right,0.03790933610173673,,8249.380541485662
match_14,player_4,337.8899896841965,198.8163041447633,520.4310267259663,284.5532799759816,15966.274401802817,1248.596585019713,526.1870062874307,287.40210220085066,64.7730668267892,33.71153870500667,83.96587852485547,33.720799482555535,61.809299772023984,36.46777984670349,62.96135575940131,37.6416708954881,adc,3.0,2.0,4.0,a little bit,542.7503064091172,285.859750656677,214.65069641172565,178.17942808540104,160.93959626355124,60.984944584738756,551.4657508417122,311.716290426762,281.22514936353315,106.9692631818838,494.2672222925101,286.0823097919556,838.7357700213452,505.8012539282028,4,amateurs,415,gold,gold,right,0.02116273221665796,1.5572731385796597,15423.5240953937
match_14,player_4,337.8899896841965,198.8163041447633,520.4310267259663,284.5532799759816,15966.274401802817,1248.596585019713,526.1870062874307,287.40210220085066,64.7730668267892,33.71153870500667,83.96587852485547,33.720799482555535,61.809299772023984,36.46777984670349,62.96135575940131,37.6416708954881,adc,3.0,2.0,4.0,a little bit,542.7503064091172,285.859750656677,214.65069641172565,178.17942808540104,160.93959626355124,60.984944584738756,551.4657508417122,311.716290426762,281.22514936353315,106.9692631818838,494.2672222925101,286.0823097919556,838.7357700213452,505.8012539282028,4,pros,7000,diamond,diamond,right,0.02116273221665796,1.5572731385796597,15423.5240953937
match_15,player_0,159.46501979052647,90.92483593491527,,,13629.680833091654,1576.291675236728,,,52.363238789703786,16.63389960547651,49.51379159359479,16.11163061982582,41.015008966377565,23.599395125766,30.92459591596725,17.422314060691217,mid,5.0,5.0,1.0,no,281.7456619455698,135.2469739202408,,,,,612.3411169622884,342.9586659122303,,,232.33577771797633,134.59243316361588,635.0952280707266,355.77584663837365,0,amateurs,336,gold,gold,right,0.011699835214898043,,13347.935171146084
match_15,player_0,159.46501979052647,90.92483593491527,,,13629.680833091654,1576.291675236728,,,52.363238789703786,16.63389960547651,49.51379159359479,16.11163061982582,41.015008966377565,23.599395125766,30.92459591596725,17.422314060691217,mid,5.0,5.0,1.0,no,281.7456619455698,135.2469739202408,,,,,612.3411169622884,342.9586659122303,,,232.33577771797633,134.59243316361588,635.0952280707266,355.77584663837365,0,pros,5000,diamond,diamond,left,0.011699835214898043,,13347.935171146084
match_15,player_1,165.0367754428396,103.23603168029564,249.96633431025035,133.68463337317692,23846.315520455242,4737.665865774544,274.9781014221724,136.63572459274314,34.32118974699983,16.329058979646373,50.19925659034608,16.30697272000253,33.3071097019113,19.75221683780585,31.45423292480539,19.08837679390262,support,4.0,5.0,1.0,a little bit,281.4621624196384,134.0087897655108,,,,,,,,,232.43275699677073,134.61953651448965,539.9317801053356,322.95327908428055,1,amateurs,1200,gold,gold,right,0.006920850111806626,1.6661625811469418,23564.853358035605
match_15,player_1,165.0367754428396,103.23603168029564,249.96633431025035,133.68463337317692,23846.315520455242,4737.665865774544,274.9781014221724,136.63572459274314,34.32118974699983,16.329058979646373,50.19925659034608,16.30697272000253,33.3071097019113,19.75221683780585,31.45423292480539,19.08837679390262,support,4.0,5.0,1.0,a little bit,281.4621624196384,134.0087897655108,,,,,,,,,232.43275699677073,134.61953651448965,539.9317801053356,322.95327908428055,1,pros,6000,diamond,diamond,right,0.006920850111806626,1.6661625811469418,23564.853358035605
match_15,player_2,161.0262471412452,95.58769369062456,246.7,133.00704868539862,10141.543573736253,995.8332039950187,270.3945568546527,135.88693941641972,32.37433423413929,16.988484184679418,45.301383874345134,15.953186739096282,27.264705847137705,15.766754968294071,40.36561748612402,22.93762070200226,top,4.0,5.0,1.0,a little bit,281.0867234039897,133.72417244271432,,,,,174.53643717238756,102.96868966020573,,,232.70075349838535,134.75290156481907,550.1181417100324,335.10291592672473,2,amateurs,1000,platinum,platinum,right,0.015877883475487894,1.6791955347396184,9860.456850332263
match_15,player_2,161.0262471412452,95.58769369062456,246.7,133.00704868539862,10141.543573736253,995.8332039950187,270.3945568546527,135.88693941641972,32.37433423413929,16.988484184679418,45.301383874345134,15.953186739096282,27.264705847137705,15.766754968294071,40.36561748612402,22.93762070200226,top,4.0,5.0,1.0,a little bit,281.0867234039897,133.72417244271432,,,,,174.53643717238756,102.96868966020573,,,232.70075349838535,134.75290156481907,550.1181417100324,335.10291592672473,2,pros,5000,diamond,diamond,right,0.015877883475487894,1.6791955347396184,9860.456850332263
match_15,player_3,158.29532075390662,92.40629184687998,249.91165001103948,133.41608858713715,8702.284614945398,580.0761674880404,,,51.03917594966959,22.391189465613696,35.50867019271347,24.387472905798646,42.7458352493536,17.836154102087615,27.264701190074224,15.766838083712772,jungle,4.0,3.0,1.0,yes,281.02249757227725,133.604300399439,,,,,544.4322085246977,307.8635384203979,,,232.39730220667386,134.55236878393112,485.59919736784127,328.3007707161192,3,amateurs,400,no_rank,no_rank,right,0.01819008774590737,,8421.26211737312
match_15,player_3,158.29532075390662,92.40629184687998,249.91165001103948,133.41608858713715,8702.284614945398,580.0761674880404,,,51.03917594966959,22.391189465613696,35.50867019271347,24.387472905798646,42.7458352493536,17.836154102087615,27.264701190074224,15.766838083712772,jungle,4.0,3.0,1.0,yes,281.02249757227725,133.604300399439,,,,,544.4322085246977,307.8635384203979,,,232.39730220667386,134.55236878393112,485.59919736784127,328.3007707161192,3,pros,10000,master,master,right,0.01819008774590737,,8421.26211737312
match_15,player_4,168.39026135386433,102.25758230216583,258.2132239872236,133.4091026019546,16816.87562268003,1591.223396457643,264.7048733504305,136.50688086955165,34.22035061673864,15.9751990898329,53.529572687464395,15.951442015286696,31.97784874061718,20.016632557971032,42.51996903290401,23.26732764364021,adc,4.0,4.0,2.0,a little bit,280.5313676072903,134.2343936061413,,,,,355.72593718824106,199.90269456694898,,,232.70388186221743,134.86085616448705,695.0754953304917,415.8047046704465,4,amateurs,415,gold,gold,right,0.010013171597508407,1.5719725692579865,16536.344255072738
match_15,player_4,168.39026135386433,102.25758230216583,258.2132239872236,133.4091026019546,16816.87562268003,1591.223396457643,264.7048733504305,136.50688086955165,34.22035061673864,15.9751990898329,53.529572687464395,15.951442015286696,31.97784874061718,20.016632557971032,42.51996903290401,23.26732764364021,adc,4.0,4.0,2.0,a little bit,280.5313676072903,134.2343936061413,,,,,355.72593718824106,199.90269456694898,,,232.70388186221743,134.86085616448705,695.0754953304917,415.8047046704465,4,pros,7000,diamond,diamond,right,0.010013171597508407,1.5719725692579865,16536.344255072738
match_16,player_0,265.6914839806314,191.18742559050148,,,14046.008008634213,1485.6285920366925,432.70874019989225,225.33276939684146,69.81329225707927,28.40001183919819,67.22358195707062,26.849661450740744,59.82859285453712,35.20593998891699,52.23291650031693,28.969675228469587,mid,4.0,4.0,4.0,a little bit,433.99809329632626,225.28204676638182,,,,,751.1942489740362,420.6724590970135,,,385.2092126623377,223.63081071522475,718.7129296294383,485.719531521295,0,amateurs,336,gold,gold,right,0.018915800403815273,1.6286135034829445,13612.009915337887
match_16,player_0,265.6914839806314,191.18742559050148,,,14046.008008634213,1485.6285920366925,432.70874019989225,225.33276939684146,69.81329225707927,28.40001183919819,67.22358195707062,26.849661450740744,59.82859285453712,35.20593998891699,52.23291650031693,28.969675228469587,mid,4.0,4.0,4.0,a little bit,433.99809329632626,225.28204676638182,,,,,751.1942489740362,420.6724590970135,,,385.2092126623377,223.63081071522475,718.7129296294383,485.719531521295,0,pros,5000,diamond,diamond,left,0.018915800403815273,1.6286135034829445,13612.009915337887
match_16,player_1,274.5754974843048,181.78948141033348,198.00092765421505,103.6599411175585,16459.072079052356,1451.0997554787868,427.41381261595546,225.28632619630986,52.64933456460716,26.691193582046537,68.60553843813867,26.641874960211272,51.75032507646701,30.640092945476653,49.05156738506586,28.762128986238334,support,3.0,4.0,2.0,a little bit,434.1530756195687,222.7310170774401,,,,,,,,,385.2752637987013,222.99377563096843,697.6182062216985,412.25030064866877,1,amateurs,1200,gold,gold,right,0.016682319401047994,1.556634932742869,16024.919003432788
match_16,player_1,274.5754974843048,181.78948141033348,198.00092765421505,103.6599411175585,16459.072079052356,1451.0997554787868,427.41381261595546,225.28632619630986,52.64933456460716,26.691193582046537,68.60553843813867,26.641874960211272,51.75032507646701,30.640092945476653,49.05156738506586,28.762128986238334,support,3.0,4.0,2.0,a little bit,434.1530756195687,222.7310170774401,,,,,,,,,385.2752637987013,222.99377563096843,697.6182062216985,412.25030064866877,1,pros,6000,diamond,diamond,right,0.016682319401047994,1.556634932742869,16024.919003432788
match_16,player_2,263.570677125914,154.95704392284608,399.45,222.06333555992535,9289.99237072539,744.442404772989,425.8102066750454,226.55816867221466,50.7206966146424,29.524025208865133,62.970373909293556,26.432901478797156,45.23529071671611,26.142155690871896,55.32442818815039,28.58573055637169,top,5.0,4.0,2.0,a little bit,433.91556570230534,222.73485555391778,,,,,472.1949884246316,397.9039779470815,,,385.50046672077923,223.10772464889024,697.3861814174335,406.8647000006199,2,amateurs,1000,platinum,platinum,right,0.02837146324555724,1.615544679335027,8856.076805023084
match_16,player_2,263.570677125914,154.95704392284608,399.45,222.06333555992535,9289.99237072539,744.442404772989,425.8102066750454,226.55816867221466,50.7206966146424,29.524025208865133,62.970373909293556,26.432901478797156,45.23529071671611,26.142155690871896,55.32442818815039,28.58573055637169,top,5.0,4.0,2.0,a little bit,433.91556570230534,222.73485555391778,,,,,472.1949884246316,397.9039779470815,,,385.50046672077923,223.10772464889024,697.3861814174335,406.8647000006199,2,pros,5000,diamond,diamond,right,0.02837146324555724,1.615544679335027,8856.076805023084
match_16,player_3,260.3505638967168,150.6231889178815,234.59198600268462,125.48128538134385,8273.723859770422,619.5956423638207,,,61.16751889580705,36.39514076117151,40.788365878611046,35.00093796297034,60.02500824729877,29.765629932021135,45.23529409641266,26.142079688261315,jungle,5.0,4.0,1.0,yes,433.59659320794316,222.60801359999905,,,,,734.6444448288597,383.468981403451,,,385.3419439935065,222.94352550430347,669.0930646174405,481.99992271529305,3,amateurs,400,no_rank,no_rank,right,0.03146715654013546,,7840.127266562478
match_16,player_3,260.3505638967168,150.6231889178815,234.59198600268462,125.48128538134385,8273.723859770422,619.5956423638207,,,61.16751889580705,36.39514076117151,40.788365878611046,35.00093796297034,60.02500824729877,29.765629932021135,45.23529409641266,26.142079688261315,jungle,5.0,4.0,1.0,yes,433.59659320794316,222.60801359999905,,,,,734.6444448288597,383.468981403451,,,385.3419439935065,222.94352550430347,669.0930646174405,481.99992271529305,3,pros,10000,master,master,right,0.03146715654013546,,7840.127266562478
match_16,player_4,269.1499621704158,164.9917531570883,411.2059094091025,221.78611656344987,15955.888265986565,1325.8922650864715,417.5919250104734,224.60353433276052,52.023679036080296,26.485140583516475,71.44809118603919,26.572302697560826,49.60747348562827,30.20745942860623,53.86545902953598,30.12307671527339,adc,2.0,4.0,4.0,a little bit,433.5654112664513,224.11804465336587,,,,,485.4814582919609,275.31515140585344,,,385.2116680194805,222.9296202489531,818.0293176554957,510.13850436279176,4,amateurs,415,gold,gold,right,0.01686837847362587,1.5515213901258076,15522.322854720114
match_16,player_4,269.1499621704158,164.9917531570883,411.2059094091025,221.78611656344987,15955.888265986565,1325.8922650864715,417.5919250104734,224.60353433276052,52.023679036080296,26.485140583516475,71.44809118603919,26.572302697560826,49.60747348562827,30.20745942860623,53.86545902953598,30.12307671527339,adc,2.0,4.0,4.0,a little bit,433.5654112664513,224.11804465336587,,,,,485.4814582919609,275.31515140585344,,,385.2116680194805,222.9296202489531,818.0293176554957,510.13850436279176,4,pros,7000,diamond,diamond,right,0.01686837847362587,1.5515213901258076,15522.322854720114
match_17,player_0,169.250873794653,96.8122053151161,,,14062.248632747223,1621.1311566578065,291.77529941428446,144.21803752687205,53.595823012270046,17.1152278800692,51.226189522615925,17.09940282382384,42.02422884909372,25.753113925510117,34.131824956222474,18.275178030631395,mid,5.0,5.0,1.0,a little bit,292.8484549138763,145.3620826414503,,,,,648.6637209067247,374.54497875747285,,,246.74139354674796,143.52028668390895,649.3918632328756,377.7580134444318,0,amateurs,336,gold,gold,right,0.012035832831776068,1.7239219576754725,13769.400177833348
match_17,player_0,169.250873794653,96.8122053151161,,,14062.248632747223,1621.1311566578065,291.77529941428446,144.21803752687205,53.595823012270046,17.1152278800692,51.226189522615925,17.09940282382384,42.02422884909372,25.753113925510117,34.131824956222474,18.275178030631395,mid,5.0,5.0,1.0,a little bit,292.8484549138763,145.3620826414503,,,,,648.6637209067247,374.54497875747285,,,246.74139354674796,143.52028668390895,649.3918632328756,377.7580134444318,0,pros,5000,diamond,diamond,left,0.012035832831776068,1.7239219576754725,13769.400177833348
match_17,player_1,171.34059750665153,112.78219091994175,,,21502.92566282257,2010.5406291302852,288.02353274512006,145.39695622055658,36.068376447568866,17.262995474025473,52.17435764241779,17.115173571596745,34.87184998332967,20.18759711400416,32.98017826152303,19.08491893980323,support,4.0,4.0,1.0,a little bit,294.5177568105057,141.5339432141872,,,,,,,,,246.3938643292683,142.98002795523456,623.5717783751991,395.27505418914757,1,amateurs,1200,gold,gold,right,0.007968245818517718,1.6809999221167589,21208.407906012064
match_17,player_1,171.34059750665153,112.78219091994175,,,21502.92566282257,2010.5406291302852,288.02353274512006,145.39695622055658,36.068376447568866,17.262995474025473,52.17435764241779,17.115173571596745,34.87184998332967,20.18759711400416,32.98017826152303,19.08491893980323,support,4.0,4.0,1.0,a little bit,294.5177568105057,141.5339432141872,,,,,,,,,246.3938643292683,142.98002795523456,623.5717783751991,395.27505418914757,1,pros,6000,diamond,diamond,right,0.007968245818517718,1.6809999221167589,21208.407906012064
match_17,player_2,171.54468581265613,101.11101748119648,260.45,141.2342911618846,11388.480475145912,831.1073134460006,286.2186511058659,144.4661958095271,50.96943756930757,24.148654412315594,45.57371065753813,16.96569800642485,28.882350310539554,16.700751920728894,37.159933038322336,19.810408699139195,top,5.0,5.0,1.0,a little bit,294.98265786083937,141.7732834296274,,,,,195.2691502042447,194.94672178023606,,,246.8536267784553,143.28273048681683,607.9486214886587,363.8178012233654,2,amateurs,1000,platinum,platinum,right,0.01506300038639661,1.6684786712073756,11093.497817285073
match_17,player_2,171.54468581265613,101.11101748119648,260.45,141.2342911618846,11388.480475145912,831.1073134460006,286.2186511058659,144.4661958095271,50.96943756930757,24.148654412315594,45.57371065753813,16.96569800642485,28.882350310539554,16.700751920728894,37.159933038322336,19.810408699139195,top,5.0,5.0,1.0,a little bit,294.98265786083937,141.7732834296274,,,,,195.2691502042447,194.94672178023606,,,246.8536267784553,143.28273048681683,607.9486214886587,363.8178012233654,2,pros,5000,diamond,diamond,right,0.01506300038639661,1.6684786712073756,11093.497817285073
match_17,player_3,167.35313875221146,98.45920080259306,,,7632.145835752404,301.1197416718809,,,35.32323286997113,16.865971844653238,24.530539071624105,24.726792294951096,44.203098578727186,18.62688051405058,28.88234866920658,16.70078313355688,jungle,5.0,5.0,1.0,yes,294.7988340431997,142.63909065938745,,,,,588.0425752065165,299.1149101279197,,,246.17333587398375,142.55005716851207,487.5503276196432,350.056848677765,3,amateurs,400,no_rank,no_rank,right,0.02192740316181154,,7337.347001709205
